feature_mode,dimensions,case_id,group,prompt,expected_id,selected_id,ranked_first_id,correct,ranked_correct,abstained,input_rejected,top_score,expected_score,answer,error
raw_bytes,4096,s03,semantic_no_overlap,Welche Berufsgruppe steuert Wasserfahrzeuge?,p03,f14,f14,False,False,False,False,0.6335811467169769,0.2617370695661399,Kupfer leitet elektrischen Strom sehr gut.,
raw_bytes,4096,s04,semantic_no_overlap,Womit hält man sich an frostigen Tagen warm?,p04,f32,f32,False,False,False,False,0.6998074208557222,0.4505752166893179,Die Sekunde ist die SI-Einheit der Zeit.,
raw_bytes,4096,s05,semantic_no_overlap,Was hilft dem Organismus beim nächtlichen Regenerieren?,p05,f30,f30,False,False,False,False,0.6294854765725536,0.2428259896627348,Das Kilogramm ist die SI-Einheit der Masse.,
raw_bytes,4096,s06,semantic_no_overlap,Was tankt ein benzinbetriebenes Auto?,p06,p02,p02,False,False,False,False,0.7482935022923091,0.5176333972928355,Mediziner untersuchen erkrankte Personen.,
raw_bytes,4096,s07,semantic_no_overlap,Welche Künstler erschaffen Gemälde?,p07,p05,p05,False,False,False,False,0.5898438714150035,0.48438293241034397,Schlaf fördert körperliche Erholung.,
raw_bytes,4096,s08,semantic_no_overlap,Wer löscht lodernde Flammen?,p08,f11,f11,False,False,False,False,0.6465985179625101,0.2184885865926621,Ein Oktopus besitzt acht Arme.,
raw_bytes,16384,q01,known,Wie heißt die Hauptstadt Frankreichs?,f01,f01,f01,True,True,False,False,0.677247388709299,0.677247388709299,Die Hauptstadt Frankreichs ist Paris.,
raw_bytes,16384,q02,known,Welche Hauptstadt hat Japan?,f02,f12,f12,False,False,False,False,0.7944607627712911,0.48845529644219626,Spinnen besitzen acht Beine.,
raw_bytes,16384,q03,known,Welche Stadt ist Italiens Hauptstadt?,f03,f12,f12,False,False,False,False,0.639141387736606,0.4652025239312583,Spinnen besitzen acht Beine.,
raw_bytes,16384,q04,known,Bei welcher Temperatur gefriert reines Wasser bei Normaldruck?,f04,f25,f25,False,False,False,False,0.6534041036891758,0.6332199571029052,Der elektrische Widerstand wird in Ohm gemessen.,
raw_bytes,16384,q05,known,Bei wie viel Grad siedet Wasser unter Normaldruck?,f05,f30,f30,False,False,False,False,0.70291992698888,0.590124223437847,Das Kilogramm ist die SI-Einheit der Masse.,
raw_bytes,16384,q06,known,Wie lange benötigt die Erde für einen Umlauf um die Sonne?,f06,f29,f29,False,False,False,False,0.5207725012939531,0.5093336842106815,Bei einer Geige regen gestrichene Saiten den schallabstrahlenden Korpus an.,
raw_bytes,16384,q07,known,Wie viele Tage dauert ein Umlauf des Mondes relativ zu Sternen?,f07,f07,f07,True,True,False,False,0.6841307309081703,0.6841307309081703,"Ein Umlauf des Mondes relativ zu den Sternen dauert ungefähr 27,3 Tage.",
raw_bytes,16384,q08,known,Was geschieht bei der Photosynthese von Pflanzen?,f08,f30,f30,False,False,False,False,0.7324873659781962,0.5220338397087853,Das Kilogramm ist die SI-Einheit der Masse.,
raw_bytes,16384,q09,known,Welche Funktion erfüllen Mitochondrien in Zellen?,f09,f25,f25,False,False,False,False,0.5987012427390984,0.29759513260523496,Der elektrische Widerstand wird in Ohm gemessen.,
raw_bytes,16384,q10,known,Welche Rolle spielen Bienen für die Bestäubung?,f10,f10,f10,True,True,False,False,0.5987225555350093,0.5987225555350093,Bienen unterstützen die Bestäubung zahlreicher Blütenpflanzen.,
raw_bytes,16384,q11,known,Wie viele Arme besitzt ein Oktopus?,f11,f01,f01,False,False,False,False,0.7254464527882236,0.5012382212078768,Die Hauptstadt Frankreichs ist Paris.,
raw_bytes,16384,q12,known,Wie viele Beine besitzen Spinnen?,f12,f27,f27,False,False,False,False,0.7281732682387295,0.499933196098106,Die elektrische Spannung wird in Volt gemessen.,
raw_bytes,16384,q13,known,Sind Wale Säugetiere?,f13,f31,f31,False,False,False,False,0.5343728673162487,0.2366546259723715,Der Meter ist die SI-Einheit der Länge.,
raw_bytes,16384,q14,known,Leitet Kupfer elektrischen Strom?,f14,f14,f14,True,True,False,False,0.8353302203940811,0.8353302203940811,Kupfer leitet elektrischen Strom sehr gut.,
raw_bytes,16384,q15,known,Warum kann Fensterglas unter Belastung brechen?,f15,f27,f27,False,False,False,False,0.6054742388089555,0.41762353528749846,Die elektrische Spannung wird in Volt gemessen.,
raw_bytes,16384,q16,known,In welche Anteile zerlegt eine Fourierreihe periodische Funktionen?,f16,f16,f16,True,True,False,False,0.7064440509224684,0.7064440509224684,Eine Fourierreihe zerlegt eine periodische Funktion in Sinus- und Kosinusanteile.,
raw_bytes,16384,q17,known,Wie entsteht Interferenz zwischen Wellen?,f17,f27,f27,False,False,False,False,0.6933833000535942,0.3829533882022934,Die elektrische Spannung wird in Volt gemessen.,
raw_bytes,16384,q18,known,Wie berechnet man die Wellenlänge aus Frequenz und Geschwindigkeit?,f18,f04,f04,False,False,False,False,0.6481677100835361,0.43157228978305334,Reines Wasser gefriert bei Normaldruck bei null Grad Celsius.,
raw_bytes,16384,q19,known,Was berechnet der FFT-Algorithmus?,f19,f31,f31,False,False,False,False,0.7860642688011944,0.45039674089113174,Der Meter ist die SI-Einheit der Länge.,
raw_bytes,16384,q20,known,Wie kodiert UTF-8 Unicode-Zeichen?,f20,f01,f01,False,False,False,False,0.697484310163475,0.5064379712422262,Die Hauptstadt Frankreichs ist Paris.,
raw_bytes,16384,q21,known,Sind Python-Listen veränderbar und geordnet?,f21,f13,f13,False,False,False,False,0.581628519810054,0.4244900537814198,Wale gehören zu den Säugetieren und atmen Luft.,
raw_bytes,16384,q22,known,Was bedeutet aufsteigende Sortierung bei Zahlen?,f22,f25,f25,False,False,False,False,0.7144428736621219,0.5924374743559568,Der elektrische Widerstand wird in Ohm gemessen.,
raw_bytes,16384,q23,known,Wie hilft eine kryptografische Prüfsumme bei Veränderungen der Daten?,f23,f16,f16,False,False,False,False,0.550371814513454,0.3138895638421176,Eine Fourierreihe zerlegt eine periodische Funktion in Sinus- und Kosinusanteile.,
raw_bytes,16384,q24,known,Was speichert ein Kondensator?,f24,f31,f31,False,False,False,False,0.7200371660698834,0.39875729307046165,Der Meter ist die SI-Einheit der Länge.,
raw_bytes,16384,q25,known,Welche Einheit hat der elektrische Widerstand?,f25,f32,f32,False,False,False,False,0.6426004909788635,0.6412172209986917,Die Sekunde ist die SI-Einheit der Zeit.,
raw_bytes,16384,q26,known,In welcher Einheit misst man elektrische Stromstärke?,f26,f27,f27,False,False,False,False,0.5819529904327668,0.4505300221507266,Die elektrische Spannung wird in Volt gemessen.,
raw_bytes,16384,q27,known,Welche Einheit verwendet man für elektrische Spannung?,f27,f05,f05,False,False,False,False,0.580778159938775,0.552661309339081,Reines Wasser siedet bei Normaldruck bei hundert Grad Celsius.,
raw_bytes,16384,q28,known,Was schwingt im Inneren einer Flöte?,f28,p07,p07,False,False,False,False,0.7044116362956866,0.3758007818677198,Maler gestalten farbige Bilder.,
raw_bytes,16384,q29,known,Wie erzeugen gestrichene Saiten einer Geige Schall?,f29,f27,f27,False,False,False,False,0.71349616294493,0.5259334948641436,Die elektrische Spannung wird in Volt gemessen.,
raw_bytes,16384,q30,known,Welche Größe misst man in Kilogramm?,f30,f14,f14,False,False,False,False,0.5470761613332171,0.4759188062364209,Kupfer leitet elektrischen Strom sehr gut.,
raw_bytes,16384,q31,known,Welche Größe wird in Meter angegeben?,f31,f04,f04,False,False,False,False,0.49967426154815153,0.40325284959073027,Reines Wasser gefriert bei Normaldruck bei null Grad Celsius.,
raw_bytes,16384,q32,known,Welche Größe hat die SI-Einheit Sekunde?,f32,f14,f14,False,False,False,False,0.5516593734005344,0.4292686567006845,Kupfer leitet elektrischen Strom sehr gut.,
raw_bytes,16384,n01,null,Wer gewann gestern die Wahl in Atlantis?,,f32,f32,False,False,False,False,0.7812836487410812,,Die Sekunde ist die SI-Einheit der Zeit.,
raw_bytes,16384,n02,null,Was ist mein persönliches Bankpasswort?,,f01,f01,False,False,False,False,0.6052806904976235,,Die Hauptstadt Frankreichs ist Paris.,
raw_bytes,16384,n03,null,Nenne das geheime Rezept der Firma Wolkentrank.,,f27,f27,False,False,False,False,0.662873875811416,,Die elektrische Spannung wird in Volt gemessen.,
raw_bytes,16384,n04,null,Wie heißt die Hauptstadt Brasiliens?,,f01,f01,False,False,False,False,0.7477115864956311,,Die Hauptstadt Frankreichs ist Paris.,
raw_bytes,16384,n05,null,Welche Spannung benötigt das Gerät ZXQ-987?,,f27,f27,False,False,False,False,0.5174798884914842,,Die elektrische Spannung wird in Volt gemessen.,
raw_bytes,16384,n06,null,Welcher Oktopus lebt in meinem Aquarium?,,p07,p07,False,False,False,False,0.7604366321701291,,Maler gestalten farbige Bilder.,
raw_bytes,16384,n07,null,Wie viel kostet morgen ein Kilogramm Gold?,,f01,f01,False,False,False,False,0.7140382360630831,,Die Hauptstadt Frankreichs ist Paris.,
raw_bytes,16384,n08,null,,,,f01,True,False,True,True,0.0,,,Prompt must contain text
raw_bytes,16384,n09,null,zxqv jjjzz 983742095,,p06,p06,False,False,False,False,0.5371957324601044,,Kraftstoff versorgt Verbrennungsmotoren.,
raw_bytes,16384,n10,null,Erfinde ein bislang unbekanntes mathematisches Theorem mit Beweis.,,f20,f20,False,False,False,False,0.6392788429137538,,UTF-8 kodiert Unicode-Zeichen als Folgen von einem bis vier Bytes.,
raw_bytes,16384,s01,semantic_no_overlap,Welches Haustier sollte täglich spazieren gehen?,p01,f27,f27,False,False,False,False,0.5626454054297145,0.42216085018850547,Die elektrische Spannung wird in Volt gemessen.,
raw_bytes,16384,s02,semantic_no_overlap,Wer diagnostiziert Leiden bei Patienten?,p02,f32,f32,False,False,False,False,0.7174667185470852,0.5335668550454365,Die Sekunde ist die SI-Einheit der Zeit.,
raw_bytes,16384,s03,semantic_no_overlap,Welche Berufsgruppe steuert Wasserfahrzeuge?,p03,f14,f14,False,False,False,False,0.6335811467169752,0.26173706956613735,Kupfer leitet elektrischen Strom sehr gut.,
raw_bytes,16384,s04,semantic_no_overlap,Womit hält man sich an frostigen Tagen warm?,p04,f32,f32,False,False,False,False,0.6998074208557228,0.450575216689316,Die Sekunde ist die SI-Einheit der Zeit.,
raw_bytes,16384,s05,semantic_no_overlap,Was hilft dem Organismus beim nächtlichen Regenerieren?,p05,f30,f30,False,False,False,False,0.6294854765725526,0.24282598966273528,Das Kilogramm ist die SI-Einheit der Masse.,
raw_bytes,16384,s06,semantic_no_overlap,Was tankt ein benzinbetriebenes Auto?,p06,p02,p02,False,False,False,False,0.7482935022923123,0.5176333972928379,Mediziner untersuchen erkrankte Personen.,
raw_bytes,16384,s07,semantic_no_overlap,Welche Künstler erschaffen Gemälde?,p07,p05,p05,False,False,False,False,0.5898438714150026,0.48438293241034647,Schlaf fördert körperliche Erholung.,
raw_bytes,16384,s08,semantic_no_overlap,Wer löscht lodernde Flammen?,p08,f11,f11,False,False,False,False,0.6465985179625123,0.21848858659266043,Ein Oktopus besitzt acht Arme.,
words,256,q01,known,Wie heißt die Hauptstadt Frankreichs?,f01,f01,f01,True,True,False,False,0.6666666666666664,0.6666666666666664,Die Hauptstadt Frankreichs ist Paris.,
words,256,q02,known,Welche Hauptstadt hat Japan?,f02,f01,f01,False,False,False,False,0.4082482904638631,0.3535533905932737,Die Hauptstadt Frankreichs ist Paris.,
words,256,q03,known,Welche Stadt ist Italiens Hauptstadt?,f03,f03,f03,True,True,False,False,0.6666666666666671,0.6666666666666671,Die Hauptstadt Italiens ist Rom.,
words,256,q04,known,Bei welcher Temperatur gefriert reines Wasser bei Normaldruck?,f04,f04,f04,True,True,False,False,0.6761234037828134,0.6761234037828134,Reines Wasser gefriert bei Normaldruck bei null Grad Celsius.,
words,256,q05,known,Bei wie viel Grad siedet Wasser unter Normaldruck?,f05,f05,f05,True,True,False,False,0.6761234037828138,0.6761234037828138,Reines Wasser siedet bei Normaldruck bei hundert Grad Celsius.,
words,256,q06,known,Wie lange benötigt die Erde für einen Umlauf um die Sonne?,f06,f06,f06,True,True,False,False,0.6761234037828132,0.6761234037828132,Die Erde benötigt für einen Umlauf um die Sonne ungefähr 365 Tage.,
words,256,q07,known,Wie viele Tage dauert ein Umlauf des Mondes relativ zu Sternen?,f07,f07,f07,True,True,False,False,0.7977240352174653,0.7977240352174653,"Ein Umlauf des Mondes relativ zu den Sternen dauert ungefähr 27,3 Tage.",
words,256,q08,known,Was geschieht bei der Photosynthese von Pflanzen?,f08,f08,f08,True,True,False,False,0.4714045207910319,0.4714045207910319,Bei der Photosynthese wandeln Pflanzen Lichtenergie in chemische Energie um.,
words,256,q09,known,Welche Funktion erfüllen Mitochondrien in Zellen?,f09,f09,f09,True,True,False,False,0.35355339059327406,0.35355339059327406,Mitochondrien stellen in vielen Zellen einen großen Teil des ATP bereit.,
words,256,q10,known,Welche Rolle spielen Bienen für die Bestäubung?,f10,f10,f10,True,True,False,False,0.44721359549995804,0.44721359549995804,Bienen unterstützen die Bestäubung zahlreicher Blütenpflanzen.,
words,256,q11,known,Wie viele Arme besitzt ein Oktopus?,f11,f11,f11,True,True,False,False,0.7499999999999998,0.7499999999999998,Ein Oktopus besitzt acht Arme.,
words,256,q12,known,Wie viele Beine besitzen Spinnen?,f12,f12,f12,True,True,False,False,0.7500000000000002,0.7500000000000002,Spinnen besitzen acht Beine.,
words,256,q13,known,Sind Wale Säugetiere?,f13,f13,f18,True,False,False,False,0.31622776601683794,0.3162277660168378,Wale gehören zu den Säugetieren und atmen Luft.,
words,256,q14,known,Leitet Kupfer elektrischen Strom?,f14,f14,f14,True,True,False,False,0.8164965809277256,0.8164965809277256,Kupfer leitet elektrischen Strom sehr gut.,
words,256,q15,known,Warum kann Fensterglas unter Belastung brechen?,f15,f15,f15,True,True,False,False,0.7745966692414832,0.7745966692414832,Gewöhnliches Fensterglas ist spröde und kann unter Belastung brechen.,
words,256,q16,known,In welche Anteile zerlegt eine Fourierreihe periodische Funktionen?,f16,f16,f16,True,True,False,False,0.5477225575051663,0.5477225575051663,Eine Fourierreihe zerlegt eine periodische Funktion in Sinus- und Kosinusanteile.,
words,256,q17,known,Wie entsteht Interferenz zwischen Wellen?,f17,f17,f17,True,True,False,False,0.6708203932499374,0.6708203932499374,Interferenz entsteht durch die Überlagerung mehrerer Wellen.,
words,256,q18,known,Wie berechnet man die Wellenlänge aus Frequenz und Geschwindigkeit?,f18,f18,f18,True,True,False,False,0.4472135954999581,0.4472135954999581,Die Wellenlänge ergibt sich aus der Ausbreitungsgeschwindigkeit geteilt durch die Frequenz.,
words,256,q19,known,Was berechnet der FFT-Algorithmus?,f19,f19,f19,True,True,False,False,0.47140452079103173,0.47140452079103173,Die FFT ist ein schneller Algorithmus zur Berechnung der diskreten Fouriertransformation.,
words,256,q20,known,Wie kodiert UTF-8 Unicode-Zeichen?,f20,f20,f20,True,True,False,False,0.7905694150420942,0.7905694150420942,UTF-8 kodiert Unicode-Zeichen als Folgen von einem bis vier Bytes.,
words,256,q21,known,Sind Python-Listen veränderbar und geordnet?,f21,f21,f21,True,True,False,False,0.4082482904638634,0.4082482904638634,Python-Listen sind geordnete veränderbare Folgen von Objekten.,
words,256,q22,known,Was bedeutet aufsteigende Sortierung bei Zahlen?,f22,f22,f22,True,True,False,False,0.6123724356957948,0.6123724356957948,Aufsteigende Sortierung ordnet Zahlen von klein nach groß.,
words,256,q23,known,Wie hilft eine kryptografische Prüfsumme bei Veränderungen der Daten?,f23,f23,f23,True,True,False,False,0.6761234037828137,0.6761234037828137,Eine kryptografische Prüfsumme kann Veränderungen gespeicherter Daten erkennbar machen.,
words,256,q24,known,Was speichert ein Kondensator?,f24,f24,f24,True,True,False,False,0.5345224838248483,0.5345224838248483,Ein Kondensator speichert elektrische Ladung und Energie im elektrischen Feld.,
words,256,q25,known,Welche Einheit hat der elektrische Widerstand?,f25,f25,f25,True,True,False,False,0.5773502691896256,0.5773502691896256,Der elektrische Widerstand wird in Ohm gemessen.,
words,256,q26,known,In welcher Einheit misst man elektrische Stromstärke?,f26,f26,f26,True,True,False,False,0.5000000000000003,0.5000000000000003,Die elektrische Stromstärke wird in Ampere gemessen.,
words,256,q27,known,Welche Einheit verwendet man für elektrische Spannung?,f27,f27,f27,True,True,False,False,0.49999999999999994,0.49999999999999994,Die elektrische Spannung wird in Volt gemessen.,
words,256,q28,known,Was schwingt im Inneren einer Flöte?,f28,f28,f28,True,True,False,False,0.5163977794943222,0.5163977794943222,Bei einer Flöte schwingt hauptsächlich die Luftsäule im Instrument.,
words,256,q29,known,Wie erzeugen gestrichene Saiten einer Geige Schall?,f29,f29,f29,True,True,False,False,0.6324555320336757,0.6324555320336757,Bei einer Geige regen gestrichene Saiten den schallabstrahlenden Korpus an.,
words,256,q30,known,Welche Größe misst man in Kilogramm?,f30,f30,f30,True,True,False,False,0.2886751345948128,0.2886751345948128,Das Kilogramm ist die SI-Einheit der Masse.,
words,256,q31,known,Welche Größe wird in Meter angegeben?,f31,f31,f31,True,True,False,False,0.2886751345948128,0.2886751345948128,Der Meter ist die SI-Einheit der Länge.,
words,256,q32,known,Welche Größe hat die SI-Einheit Sekunde?,f32,f32,f32,True,True,False,False,0.7500000000000002,0.7500000000000002,Die Sekunde ist die SI-Einheit der Zeit.,
words,256,n01,null,Wer gewann gestern die Wahl in Atlantis?,,,f08,True,False,True,False,0.20412414523193162,,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,256,n02,null,Was ist mein persönliches Bankpasswort?,,,f06,True,False,True,False,5.2258544713801314e-17,,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,256,n03,null,Nenne das geheime Rezept der Firma Wolkentrank.,,,f10,True,False,True,False,0.22360679774997894,,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,256,n04,null,Wie heißt die Hauptstadt Brasiliens?,,f02,f02,False,False,False,False,0.5773502691896263,,Die Hauptstadt Japans heißt Tokio.,
words,256,n05,null,Welche Spannung benötigt das Gerät ZXQ-987?,,f27,f27,False,False,False,False,0.22360679774997896,,Die elektrische Spannung wird in Volt gemessen.,
words,256,n06,null,Welcher Oktopus lebt in meinem Aquarium?,,f11,f11,False,False,False,False,0.2500000000000002,,Ein Oktopus besitzt acht Arme.,
words,256,n07,null,Wie viel kostet morgen ein Kilogramm Gold?,,f30,p08,False,False,False,False,0.25819888974716115,,Das Kilogramm ist die SI-Einheit der Masse.,
words,256,n08,null,,,,f01,True,False,True,True,0.0,,,Prompt must contain text
words,256,n09,null,zxqv jjjzz 983742095,,,f16,True,False,True,False,0.2357022603955159,,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,256,n10,null,Erfinde ein bislang unbekanntes mathematisches Theorem mit Beweis.,,,p05,True,False,True,False,0.2041241452319316,,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,256,s01,semantic_no_overlap,Welches Haustier sollte täglich spazieren gehen?,p01,,f20,False,False,True,False,0.15811388300841894,-6.288372600415926e-18,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,256,s02,semantic_no_overlap,Wer diagnostiziert Leiden bei Patienten?,p02,,f18,False,False,True,False,0.2581988897471612,-2.2768245622195593e-17,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,256,s03,semantic_no_overlap,Welche Berufsgruppe steuert Wasserfahrzeuge?,p03,,f16,False,False,True,False,0.2357022603955158,-5.204170427930421e-18,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,256,s04,semantic_no_overlap,Womit hält man sich an frostigen Tagen warm?,p04,,p08,False,False,True,False,0.25819888974716093,-3.707971429900425e-17,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,256,s05,semantic_no_overlap,Was hilft dem Organismus beim nächtlichen Regenerieren?,p05,,f29,False,False,True,False,0.15811388300841894,2.9815559743351372e-18,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,256,s06,semantic_no_overlap,Was tankt ein benzinbetriebenes Auto?,p06,,f22,False,False,True,False,0.23570226039551592,-8.348356728138384e-18,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,256,s07,semantic_no_overlap,Welche Künstler erschaffen Gemälde?,p07,,p08,False,False,True,False,0.3333333333333333,0.0,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,256,s08,semantic_no_overlap,Wer löscht lodernde Flammen?,p08,,f29,False,False,True,False,0.4082482904638627,3.144186300207963e-17,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,1024,q01,known,Wie heißt die Hauptstadt Frankreichs?,f01,f01,f01,True,True,False,False,0.6666666666666664,0.6666666666666664,Die Hauptstadt Frankreichs ist Paris.,
words,1024,q02,known,Welche Hauptstadt hat Japan?,f02,f01,p06,False,False,False,False,0.4082482904638638,0.3535533905932743,Die Hauptstadt Frankreichs ist Paris.,
words,1024,q03,known,Welche Stadt ist Italiens Hauptstadt?,f03,f03,f03,True,True,False,False,0.6666666666666672,0.6666666666666672,Die Hauptstadt Italiens ist Rom.,
words,1024,q04,known,Bei welcher Temperatur gefriert reines Wasser bei Normaldruck?,f04,f04,f04,True,True,False,False,0.676123403782813,0.676123403782813,Reines Wasser gefriert bei Normaldruck bei null Grad Celsius.,
words,1024,q05,known,Bei wie viel Grad siedet Wasser unter Normaldruck?,f05,f05,f05,True,True,False,False,0.6761234037828122,0.6761234037828122,Reines Wasser siedet bei Normaldruck bei hundert Grad Celsius.,
words,1024,q06,known,Wie lange benötigt die Erde für einen Umlauf um die Sonne?,f06,f06,f06,True,True,False,False,0.6761234037828137,0.6761234037828137,Die Erde benötigt für einen Umlauf um die Sonne ungefähr 365 Tage.,
words,1024,q07,known,Wie viele Tage dauert ein Umlauf des Mondes relativ zu Sternen?,f07,f07,f07,True,True,False,False,0.7559289460184553,0.7559289460184553,"Ein Umlauf des Mondes relativ zu den Sternen dauert ungefähr 27,3 Tage.",
words,1024,q08,known,Was geschieht bei der Photosynthese von Pflanzen?,f08,f08,f08,True,True,False,False,0.4714045207910316,0.4714045207910316,Bei der Photosynthese wandeln Pflanzen Lichtenergie in chemische Energie um.,
words,1024,q09,known,Welche Funktion erfüllen Mitochondrien in Zellen?,f09,f09,f09,True,True,False,False,0.3535533905932743,0.3535533905932743,Mitochondrien stellen in vielen Zellen einen großen Teil des ATP bereit.,
words,1024,q10,known,Welche Rolle spielen Bienen für die Bestäubung?,f10,f10,f10,True,True,False,False,0.4472135954999581,0.4472135954999581,Bienen unterstützen die Bestäubung zahlreicher Blütenpflanzen.,
words,1024,q11,known,Wie viele Arme besitzt ein Oktopus?,f11,f11,f11,True,True,False,False,0.749999999999999,0.749999999999999,Ein Oktopus besitzt acht Arme.,
words,1024,q12,known,Wie viele Beine besitzen Spinnen?,f12,f12,f12,True,True,False,False,0.7500000000000001,0.7500000000000001,Spinnen besitzen acht Beine.,
words,1024,q13,known,Sind Wale Säugetiere?,f13,f13,f13,True,True,False,False,0.316227766016838,0.316227766016838,Wale gehören zu den Säugetieren und atmen Luft.,
words,1024,q14,known,Leitet Kupfer elektrischen Strom?,f14,f14,f14,True,True,False,False,0.8164965809277254,0.8164965809277254,Kupfer leitet elektrischen Strom sehr gut.,
words,1024,q15,known,Warum kann Fensterglas unter Belastung brechen?,f15,f15,f15,True,True,False,False,0.7745966692414847,0.7745966692414847,Gewöhnliches Fensterglas ist spröde und kann unter Belastung brechen.,
words,1024,q16,known,In welche Anteile zerlegt eine Fourierreihe periodische Funktionen?,f16,f16,f16,True,True,False,False,0.5477225575051659,0.5477225575051659,Eine Fourierreihe zerlegt eine periodische Funktion in Sinus- und Kosinusanteile.,
words,1024,q17,known,Wie entsteht Interferenz zwischen Wellen?,f17,f17,f17,True,True,False,False,0.6708203932499367,0.6708203932499367,Interferenz entsteht durch die Überlagerung mehrerer Wellen.,
words,1024,q18,known,Wie berechnet man die Wellenlänge aus Frequenz und Geschwindigkeit?,f18,f18,f18,True,True,False,False,0.44721359549995787,0.44721359549995787,Die Wellenlänge ergibt sich aus der Ausbreitungsgeschwindigkeit geteilt durch die Frequenz.,
words,1024,q19,known,Was berechnet der FFT-Algorithmus?,f19,f19,f19,True,True,False,False,0.4714045207910317,0.4714045207910317,Die FFT ist ein schneller Algorithmus zur Berechnung der diskreten Fouriertransformation.,
words,1024,q20,known,Wie kodiert UTF-8 Unicode-Zeichen?,f20,f20,f20,True,True,False,False,0.7905694150420955,0.7905694150420955,UTF-8 kodiert Unicode-Zeichen als Folgen von einem bis vier Bytes.,
words,1024,q21,known,Sind Python-Listen veränderbar und geordnet?,f21,f21,f21,True,True,False,False,0.4082482904638625,0.4082482904638625,Python-Listen sind geordnete veränderbare Folgen von Objekten.,
words,1024,q22,known,Was bedeutet aufsteigende Sortierung bei Zahlen?,f22,f22,f22,True,True,False,False,0.6123724356957949,0.6123724356957949,Aufsteigende Sortierung ordnet Zahlen von klein nach groß.,
words,1024,q23,known,Wie hilft eine kryptografische Prüfsumme bei Veränderungen der Daten?,f23,f23,f23,True,True,False,False,0.6761234037828118,0.6761234037828118,Eine kryptografische Prüfsumme kann Veränderungen gespeicherter Daten erkennbar machen.,
words,1024,q24,known,Was speichert ein Kondensator?,f24,f24,f24,True,True,False,False,0.5345224838248483,0.5345224838248483,Ein Kondensator speichert elektrische Ladung und Energie im elektrischen Feld.,
words,1024,q25,known,Welche Einheit hat der elektrische Widerstand?,f25,f25,f25,True,True,False,False,0.5773502691896252,0.5773502691896252,Der elektrische Widerstand wird in Ohm gemessen.,
words,1024,q26,known,In welcher Einheit misst man elektrische Stromstärke?,f26,f26,f26,True,True,False,False,0.5000000000000002,0.5000000000000002,Die elektrische Stromstärke wird in Ampere gemessen.,
words,1024,q27,known,Welche Einheit verwendet man für elektrische Spannung?,f27,f27,f27,True,True,False,False,0.5000000000000002,0.5000000000000002,Die elektrische Spannung wird in Volt gemessen.,
words,1024,q28,known,Was schwingt im Inneren einer Flöte?,f28,f28,f28,True,True,False,False,0.516397779494322,0.516397779494322,Bei einer Flöte schwingt hauptsächlich die Luftsäule im Instrument.,
words,1024,q29,known,Wie erzeugen gestrichene Saiten einer Geige Schall?,f29,f29,f29,True,True,False,False,0.5477225575051665,0.5477225575051665,Bei einer Geige regen gestrichene Saiten den schallabstrahlenden Korpus an.,
words,1024,q30,known,Welche Größe misst man in Kilogramm?,f30,f30,f30,True,True,False,False,0.2886751345948133,0.2886751345948133,Das Kilogramm ist die SI-Einheit der Masse.,
words,1024,q31,known,Welche Größe wird in Meter angegeben?,f31,f31,f31,True,True,False,False,0.28867513459481275,0.28867513459481275,Der Meter ist die SI-Einheit der Länge.,
words,1024,q32,known,Welche Größe hat die SI-Einheit Sekunde?,f32,f32,f32,True,True,False,False,0.7500000000000003,0.7500000000000003,Die Sekunde ist die SI-Einheit der Zeit.,
words,1024,n01,null,Wer gewann gestern die Wahl in Atlantis?,,,f13,True,False,True,False,7.24247051220317e-17,,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,1024,n02,null,Was ist mein persönliches Bankpasswort?,,,p05,True,False,True,False,3.480288973678469e-17,,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,1024,n03,null,Nenne das geheime Rezept der Firma Wolkentrank.,,,f18,True,False,True,False,1.406752318799942e-17,,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,1024,n04,null,Wie heißt die Hauptstadt Brasiliens?,,f02,f02,False,False,False,False,0.5773502691896271,,Die Hauptstadt Japans heißt Tokio.,
words,1024,n05,null,Welche Spannung benötigt das Gerät ZXQ-987?,,f27,f27,False,False,False,False,0.22360679774997905,,Die elektrische Spannung wird in Volt gemessen.,
words,1024,n06,null,Welcher Oktopus lebt in meinem Aquarium?,,f11,f11,False,False,False,False,0.24999999999999994,,Ein Oktopus besitzt acht Arme.,
