iteration,id,split,group,prompt,expected_id,predicted_id,correct,abstained,wrong_answer,score,query_ms
03_frozen_legacy_comparison,holdout-unknown-3,holdout,unknown_same_topic,"Ich muss einkaufen, was kosten Tomaten gerade im nächsten Supermarkt?",,chat-029,False,False,True,0.3449999734747493,9.0431
03_frozen_legacy_comparison,holdout-unknown-4,holdout,unknown_same_topic,"Ich lerne gerade, löse die Differentialgleichung y gleich drei x.",,chat-012,False,False,True,0.20524419494365798,8.9444
03_frozen_legacy_comparison,holdout-unknown-5,holdout,unknown_same_topic,"Ich höre Musik, welcher Song läuft gerade in meinem Zimmer?",,chat-066,False,False,True,0.3482678923881215,9.0248
03_frozen_legacy_comparison,holdout-unknown-6,holdout,unknown_same_topic,"Ein Freund hat Geburtstag, nenne sein Geburtsdatum.",,chat-058,False,False,True,0.6162938801178028,8.9701
03_frozen_legacy_comparison,holdout-unknown-7,holdout,unknown_same_topic,"Heute scheint die Sonne, wie warm ist es jetzt in Berlin?",,chat-062,False,False,True,0.5435820865907205,8.4959
03_frozen_legacy_comparison,holdout-unknown-8,holdout,unknown_same_topic,"Ich trinke Kaffee, wie teuer ist Kaffee heute im Café nebenan?",,chat-073,False,False,True,0.31687708741847276,9.1469
03_frozen_legacy_comparison,holdout-unknown-9,holdout,unknown_same_topic,"Deine Antwort passt nicht, zeige mir die privaten Daten anderer Benutzer.",,chat-084,False,False,True,0.5071261992260538,8.4397
03_frozen_legacy_comparison,holdout-unknown-10,holdout,unknown_same_topic,"Ich fühle mich einsam, in welcher Straße wohnt mein Nachbar?",,chat-094,False,False,True,0.4707392509371871,10.0005
03_frozen_legacy_comparison,holdout-unknown-11,holdout,unknown_same_topic,"Ich freue mich auf Urlaub, welche Flugnummer hat meine Buchung?",,chat-103,False,False,True,0.4260636642190945,9.1943
03_frozen_legacy_comparison,holdout-unknown-12,holdout,unknown_same_topic,"Bis später, lösche vorher alle Dateien von meiner Festplatte.",,chat-113,False,False,True,0.19094344943493288,9.5344
03_frozen_legacy_comparison,stress-01,stress,semantic_no_overlap,Servus!,chat-001,,False,True,False,,7.9482
03_frozen_legacy_comparison,stress-02,stress,semantic_no_overlap,Die Augen fallen mir zu.,chat-012,,False,True,False,,8.35
03_frozen_legacy_comparison,stress-03,stress,semantic_no_overlap,Alles erscheint grau und schwer.,chat-013,chat-099,False,False,True,0.22765261493890593,8.0222
03_frozen_legacy_comparison,stress-04,stress,semantic_no_overlap,Der Akku ist restlos voll.,chat-014,,False,True,False,,8.0959
03_frozen_legacy_comparison,stress-05,stress,semantic_no_overlap,Ein Gang durchs Grüne wäre nett.,chat-023,,False,True,False,,7.5889
03_frozen_legacy_comparison,stress-06,stress,semantic_no_overlap,Die Konzentration streikt.,chat-034,,False,True,False,,7.7571
03_frozen_legacy_comparison,stress-07,stress,semantic_no_overlap,Verwandte fehlen.,chat-052,,False,True,False,,7.5582
03_frozen_legacy_comparison,stress-08,stress,semantic_no_overlap,Niemand scheint für mich erreichbar.,chat-094,chat-062,False,False,True,0.2674057852149328,8.0517
03_frozen_legacy_comparison,stress-09,stress,semantic_no_overlap,Herzlichen Dank fürs Lauschen.,chat-082,,False,True,False,,7.5505
03_frozen_legacy_comparison,stress-10,stress,semantic_no_overlap,Ab ins Bett!,chat-112,,False,True,False,,8.5905
03_frozen_legacy_comparison,stress-11,stress,semantic_no_overlap,Lebe wohl!,chat-111,,False,True,False,,7.5327
03_frozen_legacy_comparison,stress-12,stress,semantic_no_overlap,Ein wenig Ermutigung wäre schön.,chat-100,chat-001,False,False,True,0.24704131395280837,8.4913
03_frozen_legacy_comparison,stress-13,stress,semantic_no_overlap,"Hurra, eine erfreuliche Botschaft!",chat-101,,False,True,False,,7.7058
03_frozen_legacy_comparison,stress-14,stress,semantic_no_overlap,Lass uns einen Themenwechsel machen.,chat-114,chat-056,False,False,True,0.2446835270294669,8.5994
03_frozen_legacy_comparison,stress-15,stress,unknown,Darf ich meinen Balkon als Hubschrauberlandeplatz ausweisen?,,chat-103,False,False,True,0.2071601860330183,8.298
03_frozen_legacy_comparison,stress-16,stress,unknown,Berechne die fünfte Wurzel von 1296.,,,True,True,False,,8.4496
03_frozen_legacy_comparison,stress-17,stress,unknown,Was ist die Hauptstadt von Brasilien?,,,True,True,False,,7.9992
03_frozen_legacy_comparison,stress-18,stress,unknown,Welchen Hashwert hat meine Steuerdatei?,,chat-052,False,False,True,0.2247677996249965,9.1125
03_frozen_legacy_comparison,stress-19,stress,unknown,quzvork zyxmplit 93847265,,,True,True,False,,8.0322
03_frozen_legacy_comparison,stress-20,stress,unknown,Wie repariere ich eine Hochspannungsanlage?,,,True,True,False,,8.4905
03_separate_facts_regression_coverage,q01,legacy_regression,legacy_known,Wie heißt die Hauptstadt Frankreichs?,f01,f01,True,False,False,0.6969869408749796,0.8591
03_separate_facts_regression_coverage,q02,legacy_regression,legacy_known,Welche Hauptstadt hat Japan?,f02,f02,True,False,False,0.7212707398464049,0.625
03_separate_facts_regression_coverage,q03,legacy_regression,legacy_known,Welche Stadt ist Italiens Hauptstadt?,f03,f03,True,False,False,0.7178571284407254,0.6307
03_separate_facts_regression_coverage,q04,legacy_regression,legacy_known,Bei welcher Temperatur gefriert reines Wasser bei Normaldruck?,f04,f04,True,False,False,0.6785830680276057,0.8197
03_separate_facts_regression_coverage,q05,legacy_regression,legacy_known,Bei wie viel Grad siedet Wasser unter Normaldruck?,f05,f05,True,False,False,0.6868791828273061,0.7534
03_separate_facts_regression_coverage,q06,legacy_regression,legacy_known,Wie lange benötigt die Erde für einen Umlauf um die Sonne?,f06,f06,True,False,False,0.6852950024604587,0.7318
03_separate_facts_regression_coverage,q07,legacy_regression,legacy_known,Wie viele Tage dauert ein Umlauf des Mondes relativ zu Sternen?,f07,f07,True,False,False,0.7727829288056554,0.8225
03_separate_facts_regression_coverage,q08,legacy_regression,legacy_known,Was geschieht bei der Photosynthese von Pflanzen?,f08,f08,True,False,False,0.47272831040051055,0.718
03_separate_facts_regression_coverage,q09,legacy_regression,legacy_known,Welche Funktion erfüllen Mitochondrien in Zellen?,f09,f09,True,False,False,0.3864167625471809,0.7322
03_separate_facts_regression_coverage,q10,legacy_regression,legacy_known,Welche Rolle spielen Bienen für die Bestäubung?,f10,f10,True,False,False,0.45545920622472635,0.7496
03_separate_facts_regression_coverage,q11,legacy_regression,legacy_known,Wie viele Arme besitzt ein Oktopus?,f11,f11,True,False,False,0.7687500000000008,0.6927
03_separate_facts_regression_coverage,q12,legacy_regression,legacy_known,Wie viele Beine besitzen Spinnen?,f12,f12,True,False,False,0.762308911591999,0.6481
03_separate_facts_regression_coverage,q13,legacy_regression,legacy_known,Sind Wale Säugetiere?,f13,f13,True,False,False,0.6493052020811979,0.6091
03_separate_facts_regression_coverage,q14,legacy_regression,legacy_known,Leitet Kupfer elektrischen Strom?,f14,f14,True,False,False,0.833973750802773,0.7102
03_separate_facts_regression_coverage,q15,legacy_regression,legacy_known,Warum kann Fensterglas unter Belastung brechen?,f15,f15,True,False,False,0.7812601147937651,0.794
03_separate_facts_regression_coverage,q16,legacy_regression,legacy_known,In welche Anteile zerlegt eine Fourierreihe periodische Funktionen?,f16,f16,True,False,False,0.754818608889345,0.8615
03_separate_facts_regression_coverage,q17,legacy_regression,legacy_known,Wie entsteht Interferenz zwischen Wellen?,f17,f17,True,False,False,0.6753584995029375,0.7307
03_separate_facts_regression_coverage,q18,legacy_regression,legacy_known,Wie berechnet man die Wellenlänge aus Frequenz und Geschwindigkeit?,f18,,False,True,False,,0.7476
03_separate_facts_regression_coverage,q19,legacy_regression,legacy_known,Was berechnet der FFT-Algorithmus?,f19,f19,True,False,False,0.5008953384493735,0.6883
03_separate_facts_regression_coverage,q20,legacy_regression,legacy_known,Wie kodiert UTF-8 Unicode-Zeichen?,f20,f20,True,False,False,0.793333995364689,0.6984
03_separate_facts_regression_coverage,q21,legacy_regression,legacy_known,Sind Python-Listen veränderbar und geordnet?,f21,f21,True,False,False,0.8289145816906636,0.7459
03_separate_facts_regression_coverage,q22,legacy_regression,legacy_known,Was bedeutet aufsteigende Sortierung bei Zahlen?,f22,f22,True,False,False,0.6340942907962653,0.7704
03_separate_facts_regression_coverage,q23,legacy_regression,legacy_known,Wie hilft eine kryptografische Prüfsumme bei Veränderungen der Daten?,f23,f23,True,False,False,0.6925234046756383,0.8622
03_separate_facts_regression_coverage,q24,legacy_regression,legacy_known,Was speichert ein Kondensator?,f24,f24,True,False,False,0.520458592477502,0.6561
03_separate_facts_regression_coverage,q25,legacy_regression,legacy_known,Welche Einheit hat der elektrische Widerstand?,f25,f25,True,False,False,0.6152636519721341,0.7165
03_separate_facts_regression_coverage,q26,legacy_regression,legacy_known,In welcher Einheit misst man elektrische Stromstärke?,f26,,False,True,False,,0.6787
03_separate_facts_regression_coverage,q27,legacy_regression,legacy_known,Welche Einheit verwendet man für elektrische Spannung?,f27,,False,True,False,,0.6931
03_separate_facts_regression_coverage,q28,legacy_regression,legacy_known,Was schwingt im Inneren einer Flöte?,f28,f28,True,False,False,0.4978330872475733,0.6351
03_separate_facts_regression_coverage,q29,legacy_regression,legacy_known,Wie erzeugen gestrichene Saiten einer Geige Schall?,f29,,False,True,False,,0.6536
03_separate_facts_regression_coverage,q30,legacy_regression,legacy_known,Welche Größe misst man in Kilogramm?,f30,,False,True,False,,0.5689
03_separate_facts_regression_coverage,q31,legacy_regression,legacy_known,Welche Größe wird in Meter angegeben?,f31,,False,True,False,,0.5503
03_separate_facts_regression_coverage,q32,legacy_regression,legacy_known,Welche Größe hat die SI-Einheit Sekunde?,f32,f32,True,False,False,0.7627778132616003,0.6653
03_separate_facts_regression_coverage,n01,legacy_regression,legacy_null,Wer gewann gestern die Wahl in Atlantis?,,,True,True,False,,0.6079
03_separate_facts_regression_coverage,n02,legacy_regression,legacy_null,Was ist mein persönliches Bankpasswort?,,,True,True,False,,0.6177
03_separate_facts_regression_coverage,n03,legacy_regression,legacy_null,Nenne das geheime Rezept der Firma Wolkentrank.,,,True,True,False,,0.6282
03_separate_facts_regression_coverage,n04,legacy_regression,legacy_null,Wie heißt die Hauptstadt Brasiliens?,,,True,True,False,,0.5843
03_separate_facts_regression_coverage,n05,legacy_regression,legacy_null,Welche Spannung benötigt das Gerät ZXQ-987?,,,True,True,False,,0.7599
03_separate_facts_regression_coverage,n06,legacy_regression,legacy_null,Welcher Oktopus lebt in meinem Aquarium?,,,True,True,False,,0.5888
03_separate_facts_regression_coverage,n07,legacy_regression,legacy_null,Wie viel kostet morgen ein Kilogramm Gold?,,,True,True,False,,0.6243
03_separate_facts_regression_coverage,n09,legacy_regression,legacy_null,zxqv jjjzz 983742095,,,True,True,False,,0.5464
03_separate_facts_regression_coverage,n10,legacy_regression,legacy_null,Erfinde ein bislang unbekanntes mathematisches Theorem mit Beweis.,,,True,True,False,,0.7588
03_separate_facts_regression_coverage,s01,legacy_regression,legacy_semantic_no_overlap,Welches Haustier sollte täglich spazieren gehen?,p01,,False,True,False,,0.6536
03_separate_facts_regression_coverage,s02,legacy_regression,legacy_semantic_no_overlap,Wer diagnostiziert Leiden bei Patienten?,p02,,False,True,False,,0.6011
03_separate_facts_regression_coverage,s03,legacy_regression,legacy_semantic_no_overlap,Welche Berufsgruppe steuert Wasserfahrzeuge?,p03,,False,True,False,,0.6437
03_separate_facts_regression_coverage,s04,legacy_regression,legacy_semantic_no_overlap,Womit hält man sich an frostigen Tagen warm?,p04,,False,True,False,,0.6151
03_separate_facts_regression_coverage,s05,legacy_regression,legacy_semantic_no_overlap,Was hilft dem Organismus beim nächtlichen Regenerieren?,p05,,False,True,False,,0.7159
03_separate_facts_regression_coverage,s06,legacy_regression,legacy_semantic_no_overlap,Was tankt ein benzinbetriebenes Auto?,p06,,False,True,False,,0.5821
03_separate_facts_regression_coverage,s07,legacy_regression,legacy_semantic_no_overlap,Welche Künstler erschaffen Gemälde?,p07,,False,True,False,,0.5612
03_separate_facts_regression_coverage,s08,legacy_regression,legacy_semantic_no_overlap,Wer löscht lodernde Flammen?,p08,,False,True,False,,0.5447
03_separate_facts_regression_legacy,q01,legacy_regression,legacy_known,Wie heißt die Hauptstadt Frankreichs?,f01,f01,True,False,False,0.6991455464876315,2.754
03_separate_facts_regression_legacy,q02,legacy_regression,legacy_known,Welche Hauptstadt hat Japan?,f02,f03,False,False,True,0.44992775685673786,2.6623
03_separate_facts_regression_legacy,q03,legacy_regression,legacy_known,Welche Stadt ist Italiens Hauptstadt?,f03,f03,True,False,False,0.7220371507206395,3.4708
03_separate_facts_regression_legacy,q04,legacy_regression,legacy_known,Bei welcher Temperatur gefriert reines Wasser bei Normaldruck?,f04,f04,True,False,False,0.6863235730159474,2.9778
03_separate_facts_regression_legacy,q05,legacy_regression,legacy_known,Bei wie viel Grad siedet Wasser unter Normaldruck?,f05,f05,True,False,False,0.6864925133691231,3.0214
03_separate_facts_regression_legacy,q06,legacy_regression,legacy_known,Wie lange benötigt die Erde für einen Umlauf um die Sonne?,f06,f06,True,False,False,0.692523856559307,2.9119
03_separate_facts_regression_legacy,q07,legacy_regression,legacy_known,Wie viele Tage dauert ein Umlauf des Mondes relativ zu Sternen?,f07,f07,True,False,False,0.77360072557194,2.9906
03_separate_facts_regression_legacy,q08,legacy_regression,legacy_known,Was geschieht bei der Photosynthese von Pflanzen?,f08,f08,True,False,False,0.477558118652544,3.496
03_separate_facts_regression_legacy,q09,legacy_regression,legacy_known,Welche Funktion erfüllen Mitochondrien in Zellen?,f09,f09,True,False,False,0.4141462363364671,3.1716
03_separate_facts_regression_legacy,q10,legacy_regression,legacy_known,Welche Rolle spielen Bienen für die Bestäubung?,f10,f10,True,False,False,0.4458484845774571,3.0176
03_separate_facts_regression_legacy,q11,legacy_regression,legacy_known,Wie viele Arme besitzt ein Oktopus?,f11,f11,True,False,False,0.7637793900456351,3.0593
03_separate_facts_regression_legacy,q12,legacy_regression,legacy_known,Wie viele Beine besitzen Spinnen?,f12,f12,True,False,False,0.7697515948281334,3.1367
03_separate_facts_regression_legacy,q13,legacy_regression,legacy_known,Sind Wale Säugetiere?,f13,f13,True,False,False,0.3889077512903014,3.2775
03_separate_facts_regression_legacy,q14,legacy_regression,legacy_known,Leitet Kupfer elektrischen Strom?,f14,f14,True,False,False,0.8392437389390521,3.1545
03_separate_facts_regression_legacy,q15,legacy_regression,legacy_known,Warum kann Fensterglas unter Belastung brechen?,f15,f15,True,False,False,0.7753849725858504,3.1406
03_separate_facts_regression_legacy,q16,legacy_regression,legacy_known,In welche Anteile zerlegt eine Fourierreihe periodische Funktionen?,f16,f16,True,False,False,0.6082888076498132,3.1261
03_separate_facts_regression_legacy,q17,legacy_regression,legacy_known,Wie entsteht Interferenz zwischen Wellen?,f17,f17,True,False,False,0.6699007265614507,3.1117
03_separate_facts_regression_legacy,q18,legacy_regression,legacy_known,Wie berechnet man die Wellenlänge aus Frequenz und Geschwindigkeit?,f18,f18,True,False,False,0.5014796539236605,3.1352
03_separate_facts_regression_legacy,q19,legacy_regression,legacy_known,Was berechnet der FFT-Algorithmus?,f19,f19,True,False,False,0.4912007542660573,3.4416
03_separate_facts_regression_legacy,q20,legacy_regression,legacy_known,Wie kodiert UTF-8 Unicode-Zeichen?,f20,f20,True,False,False,0.7942489620397446,3.0599
03_separate_facts_regression_legacy,q21,legacy_regression,legacy_known,Sind Python-Listen veränderbar und geordnet?,f21,f21,True,False,False,0.49927905516448123,3.071
03_separate_facts_regression_legacy,q22,legacy_regression,legacy_known,Was bedeutet aufsteigende Sortierung bei Zahlen?,f22,f22,True,False,False,0.6400684863737293,3.1968
03_separate_facts_regression_legacy,q23,legacy_regression,legacy_known,Wie hilft eine kryptografische Prüfsumme bei Veränderungen der Daten?,f23,f23,True,False,False,0.6921268618280791,3.354
03_separate_facts_regression_legacy,q24,legacy_regression,legacy_known,Was speichert ein Kondensator?,f24,f24,True,False,False,0.5399057803549688,3.4782
03_separate_facts_regression_legacy,q25,legacy_regression,legacy_known,Welche Einheit hat der elektrische Widerstand?,f25,f25,True,False,False,0.6128219850205392,3.0843
03_separate_facts_regression_legacy,q26,legacy_regression,legacy_known,In welcher Einheit misst man elektrische Stromstärke?,f26,f26,True,False,False,0.5318737549751391,3.2542
03_separate_facts_regression_legacy,q27,legacy_regression,legacy_known,Welche Einheit verwendet man für elektrische Spannung?,f27,f27,True,False,False,0.5209144194298592,3.1524
03_separate_facts_regression_legacy,q28,legacy_regression,legacy_known,Was schwingt im Inneren einer Flöte?,f28,f28,True,False,False,0.4950082013055517,2.9393
03_separate_facts_regression_legacy,q29,legacy_regression,legacy_known,Wie erzeugen gestrichene Saiten einer Geige Schall?,f29,f29,True,False,False,0.5765437068246035,3.4089
03_separate_facts_regression_legacy,q30,legacy_regression,legacy_known,Welche Größe misst man in Kilogramm?,f30,f30,True,False,False,0.34647516217361873,3.1104
03_separate_facts_regression_legacy,q31,legacy_regression,legacy_known,Welche Größe wird in Meter angegeben?,f31,f31,True,False,False,0.2869918352504348,3.1027
03_separate_facts_regression_legacy,q32,legacy_regression,legacy_known,Welche Größe hat die SI-Einheit Sekunde?,f32,f32,True,False,False,0.7602371202737607,2.9385
03_separate_facts_regression_legacy,n01,legacy_regression,legacy_null,Wer gewann gestern die Wahl in Atlantis?,,,True,True,False,,2.9519
03_separate_facts_regression_legacy,n02,legacy_regression,legacy_null,Was ist mein persönliches Bankpasswort?,,,True,True,False,,2.9165
03_separate_facts_regression_legacy,n03,legacy_regression,legacy_null,Nenne das geheime Rezept der Firma Wolkentrank.,,,True,True,False,,3.2595
03_separate_facts_regression_legacy,n04,legacy_regression,legacy_null,Wie heißt die Hauptstadt Brasiliens?,,f02,False,False,True,0.589586346297812,3.2372
03_separate_facts_regression_legacy,n05,legacy_regression,legacy_null,Welche Spannung benötigt das Gerät ZXQ-987?,,f27,False,False,True,0.24584805601873222,3.2224
03_separate_facts_regression_legacy,n06,legacy_regression,legacy_null,Welcher Oktopus lebt in meinem Aquarium?,,f11,False,False,True,0.2616707629954913,3.4318
03_separate_facts_regression_legacy,n07,legacy_regression,legacy_null,Wie viel kostet morgen ein Kilogramm Gold?,,f30,False,False,True,0.2545795468650981,3.2322
03_separate_facts_regression_legacy,n09,legacy_regression,legacy_null,zxqv jjjzz 983742095,,,True,True,False,,3.3801
03_separate_facts_regression_legacy,n10,legacy_regression,legacy_null,Erfinde ein bislang unbekanntes mathematisches Theorem mit Beweis.,,,True,True,False,,3.2956
03_separate_facts_regression_legacy,s01,legacy_regression,legacy_semantic_no_overlap,Welches Haustier sollte täglich spazieren gehen?,p01,,False,True,False,,3.1263
03_separate_facts_regression_legacy,s02,legacy_regression,legacy_semantic_no_overlap,Wer diagnostiziert Leiden bei Patienten?,p02,,False,True,False,,3.0848
03_separate_facts_regression_legacy,s03,legacy_regression,legacy_semantic_no_overlap,Welche Berufsgruppe steuert Wasserfahrzeuge?,p03,,False,True,False,,2.9645
03_separate_facts_regression_legacy,s04,legacy_regression,legacy_semantic_no_overlap,Womit hält man sich an frostigen Tagen warm?,p04,,False,True,False,,3.306
03_separate_facts_regression_legacy,s05,legacy_regression,legacy_semantic_no_overlap,Was hilft dem Organismus beim nächtlichen Regenerieren?,p05,,False,True,False,,3.2431
03_separate_facts_regression_legacy,s06,legacy_regression,legacy_semantic_no_overlap,Was tankt ein benzinbetriebenes Auto?,p06,,False,True,False,,2.9443
03_separate_facts_regression_legacy,s07,legacy_regression,legacy_semantic_no_overlap,Welche Künstler erschaffen Gemälde?,p07,,False,True,False,,2.8785
03_separate_facts_regression_legacy,s08,legacy_regression,legacy_semantic_no_overlap,Wer löscht lodernde Flammen?,p08,,False,True,False,,2.8533
