feature_mode,dimensions,case_id,group,prompt,expected_id,selected_id,ranked_first_id,correct,ranked_correct,abstained,input_rejected,top_score,expected_score,answer,error
raw_bytes,4096,s02,semantic_no_overlap,Wer diagnostiziert Leiden bei Patienten?,p02,f32,f32,False,False,False,False,0.7174667185470787,0.5335668550454322,Die Sekunde ist die SI-Einheit der Zeit.,
raw_bytes,4096,s03,semantic_no_overlap,Welche Berufsgruppe steuert Wasserfahrzeuge?,p03,f14,f14,False,False,False,False,0.6335811467169746,0.26173706956613946,Kupfer leitet elektrischen Strom sehr gut.,
raw_bytes,4096,s04,semantic_no_overlap,Womit hält man sich an frostigen Tagen warm?,p04,f32,f32,False,False,False,False,0.6998074208557236,0.4505752166893175,Die Sekunde ist die SI-Einheit der Zeit.,
raw_bytes,4096,s05,semantic_no_overlap,Was hilft dem Organismus beim nächtlichen Regenerieren?,p05,f30,f30,False,False,False,False,0.6294854765725557,0.24282598966273528,Das Kilogramm ist die SI-Einheit der Masse.,
raw_bytes,4096,s06,semantic_no_overlap,Was tankt ein benzinbetriebenes Auto?,p06,p02,p02,False,False,False,False,0.7482935022923087,0.517633397292836,Mediziner untersuchen erkrankte Personen.,
raw_bytes,4096,s07,semantic_no_overlap,Welche Künstler erschaffen Gemälde?,p07,p05,p05,False,False,False,False,0.5898438714150059,0.48438293241034347,Schlaf fördert körperliche Erholung.,
raw_bytes,4096,s08,semantic_no_overlap,Wer löscht lodernde Flammen?,p08,f11,f11,False,False,False,False,0.6465985179625089,0.21848858659266096,Ein Oktopus besitzt acht Arme.,
raw_bytes,16384,q01,known,Wie heißt die Hauptstadt Frankreichs?,f01,f01,f01,True,True,False,False,0.6772473887093018,0.6772473887093018,Die Hauptstadt Frankreichs ist Paris.,
raw_bytes,16384,q02,known,Welche Hauptstadt hat Japan?,f02,f12,f12,False,False,False,False,0.7944607627712885,0.48845529644219576,Spinnen besitzen acht Beine.,
raw_bytes,16384,q03,known,Welche Stadt ist Italiens Hauptstadt?,f03,f12,f12,False,False,False,False,0.6391413877366061,0.46520252393125855,Spinnen besitzen acht Beine.,
raw_bytes,16384,q04,known,Bei welcher Temperatur gefriert reines Wasser bei Normaldruck?,f04,f25,f25,False,False,False,False,0.6534041036891722,0.6332199571029018,Der elektrische Widerstand wird in Ohm gemessen.,
raw_bytes,16384,q05,known,Bei wie viel Grad siedet Wasser unter Normaldruck?,f05,f30,f30,False,False,False,False,0.7029199269888778,0.5901242234378516,Das Kilogramm ist die SI-Einheit der Masse.,
raw_bytes,16384,q06,known,Wie lange benötigt die Erde für einen Umlauf um die Sonne?,f06,f29,f29,False,False,False,False,0.520772501293953,0.5093336842106833,Bei einer Geige regen gestrichene Saiten den schallabstrahlenden Korpus an.,
raw_bytes,16384,q07,known,Wie viele Tage dauert ein Umlauf des Mondes relativ zu Sternen?,f07,f07,f07,True,True,False,False,0.6841307309081723,0.6841307309081723,"Ein Umlauf des Mondes relativ zu den Sternen dauert ungefähr 27,3 Tage.",
raw_bytes,16384,q08,known,Was geschieht bei der Photosynthese von Pflanzen?,f08,f30,f30,False,False,False,False,0.7324873659781974,0.5220338397087869,Das Kilogramm ist die SI-Einheit der Masse.,
raw_bytes,16384,q09,known,Welche Funktion erfüllen Mitochondrien in Zellen?,f09,f25,f25,False,False,False,False,0.5987012427391016,0.29759513260523573,Der elektrische Widerstand wird in Ohm gemessen.,
raw_bytes,16384,q10,known,Welche Rolle spielen Bienen für die Bestäubung?,f10,f10,f10,True,True,False,False,0.5987225555350122,0.5987225555350122,Bienen unterstützen die Bestäubung zahlreicher Blütenpflanzen.,
raw_bytes,16384,q11,known,Wie viele Arme besitzt ein Oktopus?,f11,f01,f01,False,False,False,False,0.7254464527882305,0.5012382212078772,Die Hauptstadt Frankreichs ist Paris.,
raw_bytes,16384,q12,known,Wie viele Beine besitzen Spinnen?,f12,f27,f27,False,False,False,False,0.7281732682387302,0.4999331960981051,Die elektrische Spannung wird in Volt gemessen.,
raw_bytes,16384,q13,known,Sind Wale Säugetiere?,f13,f31,f31,False,False,False,False,0.5343728673162493,0.23665462597237,Der Meter ist die SI-Einheit der Länge.,
raw_bytes,16384,q14,known,Leitet Kupfer elektrischen Strom?,f14,f14,f14,True,True,False,False,0.8353302203940769,0.8353302203940769,Kupfer leitet elektrischen Strom sehr gut.,
raw_bytes,16384,q15,known,Warum kann Fensterglas unter Belastung brechen?,f15,f27,f27,False,False,False,False,0.605474238808956,0.41762353528749996,Die elektrische Spannung wird in Volt gemessen.,
raw_bytes,16384,q16,known,In welche Anteile zerlegt eine Fourierreihe periodische Funktionen?,f16,f16,f16,True,True,False,False,0.7064440509224676,0.7064440509224676,Eine Fourierreihe zerlegt eine periodische Funktion in Sinus- und Kosinusanteile.,
raw_bytes,16384,q17,known,Wie entsteht Interferenz zwischen Wellen?,f17,f27,f27,False,False,False,False,0.6933833000535894,0.3829533882022941,Die elektrische Spannung wird in Volt gemessen.,
raw_bytes,16384,q18,known,Wie berechnet man die Wellenlänge aus Frequenz und Geschwindigkeit?,f18,f04,f04,False,False,False,False,0.6481677100835328,0.4315722897830526,Reines Wasser gefriert bei Normaldruck bei null Grad Celsius.,
raw_bytes,16384,q19,known,Was berechnet der FFT-Algorithmus?,f19,f31,f31,False,False,False,False,0.7860642688011954,0.4503967408911317,Der Meter ist die SI-Einheit der Länge.,
raw_bytes,16384,q20,known,Wie kodiert UTF-8 Unicode-Zeichen?,f20,f01,f01,False,False,False,False,0.6974843101634767,0.5064379712422272,Die Hauptstadt Frankreichs ist Paris.,
raw_bytes,16384,q21,known,Sind Python-Listen veränderbar und geordnet?,f21,f13,f13,False,False,False,False,0.581628519810051,0.4244900537814198,Wale gehören zu den Säugetieren und atmen Luft.,
raw_bytes,16384,q22,known,Was bedeutet aufsteigende Sortierung bei Zahlen?,f22,f25,f25,False,False,False,False,0.7144428736621242,0.5924374743559522,Der elektrische Widerstand wird in Ohm gemessen.,
raw_bytes,16384,q23,known,Wie hilft eine kryptografische Prüfsumme bei Veränderungen der Daten?,f23,f16,f16,False,False,False,False,0.5503718145134593,0.31388956384211725,Eine Fourierreihe zerlegt eine periodische Funktion in Sinus- und Kosinusanteile.,
raw_bytes,16384,q24,known,Was speichert ein Kondensator?,f24,f31,f31,False,False,False,False,0.7200371660698908,0.3987572930704621,Der Meter ist die SI-Einheit der Länge.,
raw_bytes,16384,q25,known,Welche Einheit hat der elektrische Widerstand?,f25,f32,f32,False,False,False,False,0.6426004909788684,0.6412172209986893,Die Sekunde ist die SI-Einheit der Zeit.,
raw_bytes,16384,q26,known,In welcher Einheit misst man elektrische Stromstärke?,f26,f27,f27,False,False,False,False,0.5819529904327669,0.450530022150727,Die elektrische Spannung wird in Volt gemessen.,
raw_bytes,16384,q27,known,Welche Einheit verwendet man für elektrische Spannung?,f27,f05,f05,False,False,False,False,0.5807781599387762,0.552661309339081,Reines Wasser siedet bei Normaldruck bei hundert Grad Celsius.,
raw_bytes,16384,q28,known,Was schwingt im Inneren einer Flöte?,f28,p07,p07,False,False,False,False,0.7044116362956833,0.3758007818677207,Maler gestalten farbige Bilder.,
raw_bytes,16384,q29,known,Wie erzeugen gestrichene Saiten einer Geige Schall?,f29,f27,f27,False,False,False,False,0.7134961629449343,0.5259334948641438,Die elektrische Spannung wird in Volt gemessen.,
raw_bytes,16384,q30,known,Welche Größe misst man in Kilogramm?,f30,f14,f14,False,False,False,False,0.5470761613332153,0.47591880623642047,Kupfer leitet elektrischen Strom sehr gut.,
raw_bytes,16384,q31,known,Welche Größe wird in Meter angegeben?,f31,f04,f04,False,False,False,False,0.49967426154814976,0.40325284959072893,Reines Wasser gefriert bei Normaldruck bei null Grad Celsius.,
raw_bytes,16384,q32,known,Welche Größe hat die SI-Einheit Sekunde?,f32,f14,f14,False,False,False,False,0.5516593734005334,0.42926865670068604,Kupfer leitet elektrischen Strom sehr gut.,
raw_bytes,16384,n01,null,Wer gewann gestern die Wahl in Atlantis?,,f32,f32,False,False,False,False,0.781283648741079,,Die Sekunde ist die SI-Einheit der Zeit.,
raw_bytes,16384,n02,null,Was ist mein persönliches Bankpasswort?,,f01,f01,False,False,False,False,0.6052806904976266,,Die Hauptstadt Frankreichs ist Paris.,
raw_bytes,16384,n03,null,Nenne das geheime Rezept der Firma Wolkentrank.,,f27,f27,False,False,False,False,0.6628738758114139,,Die elektrische Spannung wird in Volt gemessen.,
raw_bytes,16384,n04,null,Wie heißt die Hauptstadt Brasiliens?,,f01,f01,False,False,False,False,0.7477115864956305,,Die Hauptstadt Frankreichs ist Paris.,
raw_bytes,16384,n05,null,Welche Spannung benötigt das Gerät ZXQ-987?,,f27,f27,False,False,False,False,0.5174798884914842,,Die elektrische Spannung wird in Volt gemessen.,
raw_bytes,16384,n06,null,Welcher Oktopus lebt in meinem Aquarium?,,p07,p07,False,False,False,False,0.76043663217013,,Maler gestalten farbige Bilder.,
raw_bytes,16384,n07,null,Wie viel kostet morgen ein Kilogramm Gold?,,f01,f01,False,False,False,False,0.714038236063087,,Die Hauptstadt Frankreichs ist Paris.,
raw_bytes,16384,n08,null,,,,f01,True,False,True,True,0.0,,,Prompt must contain text
raw_bytes,16384,n09,null,zxqv jjjzz 983742095,,p06,p06,False,False,False,False,0.5371957324601031,,Kraftstoff versorgt Verbrennungsmotoren.,
raw_bytes,16384,n10,null,Erfinde ein bislang unbekanntes mathematisches Theorem mit Beweis.,,f20,f20,False,False,False,False,0.6392788429137537,,UTF-8 kodiert Unicode-Zeichen als Folgen von einem bis vier Bytes.,
raw_bytes,16384,s01,semantic_no_overlap,Welches Haustier sollte täglich spazieren gehen?,p01,f27,f27,False,False,False,False,0.5626454054297181,0.42216085018850436,Die elektrische Spannung wird in Volt gemessen.,
raw_bytes,16384,s02,semantic_no_overlap,Wer diagnostiziert Leiden bei Patienten?,p02,f32,f32,False,False,False,False,0.7174667185470787,0.5335668550454322,Die Sekunde ist die SI-Einheit der Zeit.,
raw_bytes,16384,s03,semantic_no_overlap,Welche Berufsgruppe steuert Wasserfahrzeuge?,p03,f14,f14,False,False,False,False,0.6335811467169746,0.2617370695661395,Kupfer leitet elektrischen Strom sehr gut.,
raw_bytes,16384,s04,semantic_no_overlap,Womit hält man sich an frostigen Tagen warm?,p04,f32,f32,False,False,False,False,0.6998074208557237,0.4505752166893175,Die Sekunde ist die SI-Einheit der Zeit.,
raw_bytes,16384,s05,semantic_no_overlap,Was hilft dem Organismus beim nächtlichen Regenerieren?,p05,f30,f30,False,False,False,False,0.6294854765725557,0.2428259896627353,Das Kilogramm ist die SI-Einheit der Masse.,
raw_bytes,16384,s06,semantic_no_overlap,Was tankt ein benzinbetriebenes Auto?,p06,p02,p02,False,False,False,False,0.7482935022923085,0.5176333972928362,Mediziner untersuchen erkrankte Personen.,
raw_bytes,16384,s07,semantic_no_overlap,Welche Künstler erschaffen Gemälde?,p07,p05,p05,False,False,False,False,0.589843871415006,0.4843829324103436,Schlaf fördert körperliche Erholung.,
raw_bytes,16384,s08,semantic_no_overlap,Wer löscht lodernde Flammen?,p08,f11,f11,False,False,False,False,0.6465985179625089,0.21848858659266093,Ein Oktopus besitzt acht Arme.,
words,256,q01,known,Wie heißt die Hauptstadt Frankreichs?,f01,f01,f01,True,True,False,False,0.6666666666666667,0.6666666666666667,Die Hauptstadt Frankreichs ist Paris.,
words,256,q02,known,Welche Hauptstadt hat Japan?,f02,f01,f03,False,False,False,False,0.408248290463863,0.3535533905932737,Die Hauptstadt Frankreichs ist Paris.,
words,256,q03,known,Welche Stadt ist Italiens Hauptstadt?,f03,f03,f03,True,True,False,False,0.6666666666666669,0.6666666666666669,Die Hauptstadt Italiens ist Rom.,
words,256,q04,known,Bei welcher Temperatur gefriert reines Wasser bei Normaldruck?,f04,f04,f04,True,True,False,False,0.6761234037828132,0.6761234037828132,Reines Wasser gefriert bei Normaldruck bei null Grad Celsius.,
words,256,q05,known,Bei wie viel Grad siedet Wasser unter Normaldruck?,f05,f05,f05,True,True,False,False,0.6761234037828132,0.6761234037828132,Reines Wasser siedet bei Normaldruck bei hundert Grad Celsius.,
words,256,q06,known,Wie lange benötigt die Erde für einen Umlauf um die Sonne?,f06,f06,f06,True,True,False,False,0.6761234037828132,0.6761234037828132,Die Erde benötigt für einen Umlauf um die Sonne ungefähr 365 Tage.,
words,256,q07,known,Wie viele Tage dauert ein Umlauf des Mondes relativ zu Sternen?,f07,f07,f07,True,True,False,False,0.7977240352174655,0.7977240352174655,"Ein Umlauf des Mondes relativ zu den Sternen dauert ungefähr 27,3 Tage.",
words,256,q08,known,Was geschieht bei der Photosynthese von Pflanzen?,f08,f08,f08,True,True,False,False,0.4714045207910318,0.4714045207910318,Bei der Photosynthese wandeln Pflanzen Lichtenergie in chemische Energie um.,
words,256,q09,known,Welche Funktion erfüllen Mitochondrien in Zellen?,f09,f09,f09,True,True,False,False,0.3535533905932737,0.3535533905932737,Mitochondrien stellen in vielen Zellen einen großen Teil des ATP bereit.,
words,256,q10,known,Welche Rolle spielen Bienen für die Bestäubung?,f10,f10,f10,True,True,False,False,0.44721359549995787,0.44721359549995787,Bienen unterstützen die Bestäubung zahlreicher Blütenpflanzen.,
words,256,q11,known,Wie viele Arme besitzt ein Oktopus?,f11,f11,f11,True,True,False,False,0.75,0.75,Ein Oktopus besitzt acht Arme.,
words,256,q12,known,Wie viele Beine besitzen Spinnen?,f12,f12,f12,True,True,False,False,0.75,0.75,Spinnen besitzen acht Beine.,
words,256,q13,known,Sind Wale Säugetiere?,f13,f13,f10,True,False,False,False,0.3162277660168379,0.3162277660168379,Wale gehören zu den Säugetieren und atmen Luft.,
words,256,q14,known,Leitet Kupfer elektrischen Strom?,f14,f14,f14,True,True,False,False,0.816496580927726,0.816496580927726,Kupfer leitet elektrischen Strom sehr gut.,
words,256,q15,known,Warum kann Fensterglas unter Belastung brechen?,f15,f15,f15,True,True,False,False,0.7745966692414834,0.7745966692414834,Gewöhnliches Fensterglas ist spröde und kann unter Belastung brechen.,
words,256,q16,known,In welche Anteile zerlegt eine Fourierreihe periodische Funktionen?,f16,f16,f16,True,True,False,False,0.5477225575051661,0.5477225575051661,Eine Fourierreihe zerlegt eine periodische Funktion in Sinus- und Kosinusanteile.,
words,256,q17,known,Wie entsteht Interferenz zwischen Wellen?,f17,f17,f17,True,True,False,False,0.6708203932499369,0.6708203932499369,Interferenz entsteht durch die Überlagerung mehrerer Wellen.,
words,256,q18,known,Wie berechnet man die Wellenlänge aus Frequenz und Geschwindigkeit?,f18,f18,f18,True,True,False,False,0.44721359549995787,0.44721359549995787,Die Wellenlänge ergibt sich aus der Ausbreitungsgeschwindigkeit geteilt durch die Frequenz.,
words,256,q19,known,Was berechnet der FFT-Algorithmus?,f19,f19,f19,True,True,False,False,0.4714045207910318,0.4714045207910318,Die FFT ist ein schneller Algorithmus zur Berechnung der diskreten Fouriertransformation.,
words,256,q20,known,Wie kodiert UTF-8 Unicode-Zeichen?,f20,f20,f20,True,True,False,False,0.7905694150420947,0.7905694150420947,UTF-8 kodiert Unicode-Zeichen als Folgen von einem bis vier Bytes.,
words,256,q21,known,Sind Python-Listen veränderbar und geordnet?,f21,f21,f21,True,True,False,False,0.4082482904638631,0.4082482904638631,Python-Listen sind geordnete veränderbare Folgen von Objekten.,
words,256,q22,known,Was bedeutet aufsteigende Sortierung bei Zahlen?,f22,f22,f22,True,True,False,False,0.6123724356957945,0.6123724356957945,Aufsteigende Sortierung ordnet Zahlen von klein nach groß.,
words,256,q23,known,Wie hilft eine kryptografische Prüfsumme bei Veränderungen der Daten?,f23,f23,f23,True,True,False,False,0.6761234037828131,0.6761234037828131,Eine kryptografische Prüfsumme kann Veränderungen gespeicherter Daten erkennbar machen.,
words,256,q24,known,Was speichert ein Kondensator?,f24,f24,f24,True,True,False,False,0.5345224838248487,0.5345224838248487,Ein Kondensator speichert elektrische Ladung und Energie im elektrischen Feld.,
words,256,q25,known,Welche Einheit hat der elektrische Widerstand?,f25,f25,f25,True,True,False,False,0.577350269189626,0.577350269189626,Der elektrische Widerstand wird in Ohm gemessen.,
words,256,q26,known,In welcher Einheit misst man elektrische Stromstärke?,f26,f26,f26,True,True,False,False,0.5,0.5,Die elektrische Stromstärke wird in Ampere gemessen.,
words,256,q27,known,Welche Einheit verwendet man für elektrische Spannung?,f27,f27,f27,True,True,False,False,0.5,0.5,Die elektrische Spannung wird in Volt gemessen.,
words,256,q28,known,Was schwingt im Inneren einer Flöte?,f28,f28,f28,True,True,False,False,0.5163977794943223,0.5163977794943223,Bei einer Flöte schwingt hauptsächlich die Luftsäule im Instrument.,
words,256,q29,known,Wie erzeugen gestrichene Saiten einer Geige Schall?,f29,f29,f29,True,True,False,False,0.6324555320336758,0.6324555320336758,Bei einer Geige regen gestrichene Saiten den schallabstrahlenden Korpus an.,
words,256,q30,known,Welche Größe misst man in Kilogramm?,f30,f30,f30,True,True,False,False,0.28867513459481287,0.28867513459481287,Das Kilogramm ist die SI-Einheit der Masse.,
words,256,q31,known,Welche Größe wird in Meter angegeben?,f31,f31,f31,True,True,False,False,0.28867513459481287,0.28867513459481287,Der Meter ist die SI-Einheit der Länge.,
words,256,q32,known,Welche Größe hat die SI-Einheit Sekunde?,f32,f32,f32,True,True,False,False,0.75,0.75,Die Sekunde ist die SI-Einheit der Zeit.,
words,256,n01,null,Wer gewann gestern die Wahl in Atlantis?,,,f08,True,False,True,False,0.2041241452319315,,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,256,n02,null,Was ist mein persönliches Bankpasswort?,,,f24,True,False,True,False,2.6454533008646308e-17,,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,256,n03,null,Nenne das geheime Rezept der Firma Wolkentrank.,,,f10,True,False,True,False,0.22360679774997896,,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,256,n04,null,Wie heißt die Hauptstadt Brasiliens?,,f02,f02,False,False,False,False,0.5773502691896257,,Die Hauptstadt Japans heißt Tokio.,
words,256,n05,null,Welche Spannung benötigt das Gerät ZXQ-987?,,f27,f27,False,False,False,False,0.22360679774997894,,Die elektrische Spannung wird in Volt gemessen.,
words,256,n06,null,Welcher Oktopus lebt in meinem Aquarium?,,f11,f11,False,False,False,False,0.25,,Ein Oktopus besitzt acht Arme.,
words,256,n07,null,Wie viel kostet morgen ein Kilogramm Gold?,,f30,p08,False,False,False,False,0.2581988897471611,,Das Kilogramm ist die SI-Einheit der Masse.,
words,256,n08,null,,,,f01,True,False,True,True,0.0,,,Prompt must contain text
words,256,n09,null,zxqv jjjzz 983742095,,,f16,True,False,True,False,0.2357022603955159,,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,256,n10,null,Erfinde ein bislang unbekanntes mathematisches Theorem mit Beweis.,,,p05,True,False,True,False,0.2041241452319315,,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,256,s01,semantic_no_overlap,Welches Haustier sollte täglich spazieren gehen?,p01,,f20,False,False,True,False,0.15811388300841894,6.938893903907228e-18,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,256,s02,semantic_no_overlap,Wer diagnostiziert Leiden bei Patienten?,p02,,f18,False,False,True,False,0.2581988897471612,2.2551405187698492e-17,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,256,s03,semantic_no_overlap,Welche Berufsgruppe steuert Wasserfahrzeuge?,p03,,f16,False,False,True,False,0.2357022603955159,-6.505213034913027e-19,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,256,s04,semantic_no_overlap,Womit hält man sich an frostigen Tagen warm?,p04,,p08,False,False,True,False,0.2581988897471612,-3.426078865054194e-17,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,256,s05,semantic_no_overlap,Was hilft dem Organismus beim nächtlichen Regenerieren?,p05,,f29,False,False,True,False,0.15811388300841894,1.734723475976807e-18,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,256,s06,semantic_no_overlap,Was tankt ein benzinbetriebenes Auto?,p06,,f22,False,False,True,False,0.2357022603955159,3.469446951953614e-17,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,256,s07,semantic_no_overlap,Welche Künstler erschaffen Gemälde?,p07,,p08,False,False,True,False,0.33333333333333337,-5.204170427930421e-18,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,256,s08,semantic_no_overlap,Wer löscht lodernde Flammen?,p08,,f29,False,False,True,False,0.408248290463863,3.642919299551295e-17,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,1024,q01,known,Wie heißt die Hauptstadt Frankreichs?,f01,f01,f01,True,True,False,False,0.6666666666666669,0.6666666666666669,Die Hauptstadt Frankreichs ist Paris.,
words,1024,q02,known,Welche Hauptstadt hat Japan?,f02,f01,f01,False,False,False,False,0.408248290463863,0.35355339059327373,Die Hauptstadt Frankreichs ist Paris.,
words,1024,q03,known,Welche Stadt ist Italiens Hauptstadt?,f03,f03,f03,True,True,False,False,0.6666666666666667,0.6666666666666667,Die Hauptstadt Italiens ist Rom.,
words,1024,q04,known,Bei welcher Temperatur gefriert reines Wasser bei Normaldruck?,f04,f04,f04,True,True,False,False,0.6761234037828132,0.6761234037828132,Reines Wasser gefriert bei Normaldruck bei null Grad Celsius.,
words,1024,q05,known,Bei wie viel Grad siedet Wasser unter Normaldruck?,f05,f05,f05,True,True,False,False,0.6761234037828132,0.6761234037828132,Reines Wasser siedet bei Normaldruck bei hundert Grad Celsius.,
words,1024,q06,known,Wie lange benötigt die Erde für einen Umlauf um die Sonne?,f06,f06,f06,True,True,False,False,0.6761234037828132,0.6761234037828132,Die Erde benötigt für einen Umlauf um die Sonne ungefähr 365 Tage.,
words,1024,q07,known,Wie viele Tage dauert ein Umlauf des Mondes relativ zu Sternen?,f07,f07,f07,True,True,False,False,0.7559289460184543,0.7559289460184543,"Ein Umlauf des Mondes relativ zu den Sternen dauert ungefähr 27,3 Tage.",
words,1024,q08,known,Was geschieht bei der Photosynthese von Pflanzen?,f08,f08,f08,True,True,False,False,0.4714045207910318,0.4714045207910318,Bei der Photosynthese wandeln Pflanzen Lichtenergie in chemische Energie um.,
words,1024,q09,known,Welche Funktion erfüllen Mitochondrien in Zellen?,f09,f09,f09,True,True,False,False,0.35355339059327373,0.35355339059327373,Mitochondrien stellen in vielen Zellen einen großen Teil des ATP bereit.,
words,1024,q10,known,Welche Rolle spielen Bienen für die Bestäubung?,f10,f10,f10,True,True,False,False,0.4472135954999579,0.4472135954999579,Bienen unterstützen die Bestäubung zahlreicher Blütenpflanzen.,
words,1024,q11,known,Wie viele Arme besitzt ein Oktopus?,f11,f11,f11,True,True,False,False,0.75,0.75,Ein Oktopus besitzt acht Arme.,
words,1024,q12,known,Wie viele Beine besitzen Spinnen?,f12,f12,f12,True,True,False,False,0.75,0.75,Spinnen besitzen acht Beine.,
words,1024,q13,known,Sind Wale Säugetiere?,f13,f13,f13,True,True,False,False,0.3162277660168379,0.3162277660168379,Wale gehören zu den Säugetieren und atmen Luft.,
words,1024,q14,known,Leitet Kupfer elektrischen Strom?,f14,f14,f14,True,True,False,False,0.816496580927726,0.816496580927726,Kupfer leitet elektrischen Strom sehr gut.,
words,1024,q15,known,Warum kann Fensterglas unter Belastung brechen?,f15,f15,f15,True,True,False,False,0.7745966692414834,0.7745966692414834,Gewöhnliches Fensterglas ist spröde und kann unter Belastung brechen.,
words,1024,q16,known,In welche Anteile zerlegt eine Fourierreihe periodische Funktionen?,f16,f16,f16,True,True,False,False,0.5477225575051662,0.5477225575051662,Eine Fourierreihe zerlegt eine periodische Funktion in Sinus- und Kosinusanteile.,
words,1024,q17,known,Wie entsteht Interferenz zwischen Wellen?,f17,f17,f17,True,True,False,False,0.6708203932499368,0.6708203932499368,Interferenz entsteht durch die Überlagerung mehrerer Wellen.,
words,1024,q18,known,Wie berechnet man die Wellenlänge aus Frequenz und Geschwindigkeit?,f18,f18,f18,True,True,False,False,0.4472135954999579,0.4472135954999579,Die Wellenlänge ergibt sich aus der Ausbreitungsgeschwindigkeit geteilt durch die Frequenz.,
words,1024,q19,known,Was berechnet der FFT-Algorithmus?,f19,f19,f19,True,True,False,False,0.4714045207910318,0.4714045207910318,Die FFT ist ein schneller Algorithmus zur Berechnung der diskreten Fouriertransformation.,
words,1024,q20,known,Wie kodiert UTF-8 Unicode-Zeichen?,f20,f20,f20,True,True,False,False,0.7905694150420947,0.7905694150420947,UTF-8 kodiert Unicode-Zeichen als Folgen von einem bis vier Bytes.,
words,1024,q21,known,Sind Python-Listen veränderbar und geordnet?,f21,f21,f21,True,True,False,False,0.408248290463863,0.408248290463863,Python-Listen sind geordnete veränderbare Folgen von Objekten.,
words,1024,q22,known,Was bedeutet aufsteigende Sortierung bei Zahlen?,f22,f22,f22,True,True,False,False,0.6123724356957947,0.6123724356957947,Aufsteigende Sortierung ordnet Zahlen von klein nach groß.,
words,1024,q23,known,Wie hilft eine kryptografische Prüfsumme bei Veränderungen der Daten?,f23,f23,f23,True,True,False,False,0.6761234037828132,0.6761234037828132,Eine kryptografische Prüfsumme kann Veränderungen gespeicherter Daten erkennbar machen.,
words,1024,q24,known,Was speichert ein Kondensator?,f24,f24,f24,True,True,False,False,0.5345224838248487,0.5345224838248487,Ein Kondensator speichert elektrische Ladung und Energie im elektrischen Feld.,
words,1024,q25,known,Welche Einheit hat der elektrische Widerstand?,f25,f25,f25,True,True,False,False,0.5773502691896258,0.5773502691896258,Der elektrische Widerstand wird in Ohm gemessen.,
words,1024,q26,known,In welcher Einheit misst man elektrische Stromstärke?,f26,f26,f26,True,True,False,False,0.5,0.5,Die elektrische Stromstärke wird in Ampere gemessen.,
words,1024,q27,known,Welche Einheit verwendet man für elektrische Spannung?,f27,f27,f27,True,True,False,False,0.5,0.5,Die elektrische Spannung wird in Volt gemessen.,
words,1024,q28,known,Was schwingt im Inneren einer Flöte?,f28,f28,f28,True,True,False,False,0.5163977794943223,0.5163977794943223,Bei einer Flöte schwingt hauptsächlich die Luftsäule im Instrument.,
words,1024,q29,known,Wie erzeugen gestrichene Saiten einer Geige Schall?,f29,f29,f29,True,True,False,False,0.5477225575051662,0.5477225575051662,Bei einer Geige regen gestrichene Saiten den schallabstrahlenden Korpus an.,
words,1024,q30,known,Welche Größe misst man in Kilogramm?,f30,f30,f30,True,True,False,False,0.2886751345948129,0.2886751345948129,Das Kilogramm ist die SI-Einheit der Masse.,
words,1024,q31,known,Welche Größe wird in Meter angegeben?,f31,f31,f31,True,True,False,False,0.2886751345948129,0.2886751345948129,Der Meter ist die SI-Einheit der Länge.,
words,1024,q32,known,Welche Größe hat die SI-Einheit Sekunde?,f32,f32,f32,True,True,False,False,0.75,0.75,Die Sekunde ist die SI-Einheit der Zeit.,
words,1024,n01,null,Wer gewann gestern die Wahl in Atlantis?,,,f26,True,False,True,False,9.540979117872439e-18,,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,1024,n02,null,Was ist mein persönliches Bankpasswort?,,,f31,True,False,True,False,1.3010426069826053e-17,,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,1024,n03,null,Nenne das geheime Rezept der Firma Wolkentrank.,,,f15,True,False,True,False,1.0842021724855044e-17,,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,1024,n04,null,Wie heißt die Hauptstadt Brasiliens?,,f02,f02,False,False,False,False,0.5773502691896258,,Die Hauptstadt Japans heißt Tokio.,
words,1024,n05,null,Welche Spannung benötigt das Gerät ZXQ-987?,,f27,f27,False,False,False,False,0.22360679774997896,,Die elektrische Spannung wird in Volt gemessen.,
words,1024,n06,null,Welcher Oktopus lebt in meinem Aquarium?,,f11,f11,False,False,False,False,0.25,,Ein Oktopus besitzt acht Arme.,
